Title,Author,Link,Date
What Is AI? Understanding The Real-World Impact Of Artificial Intelligence,Lance Eliot,https://www.forbes.com/sites/gilpress/2022/05/29/what-is-ai-understanding-the-real-world-impact-of-artificial-intelligence/,2022-05-29
How Scotiabank Has Set Up a Leading Analytics And AI Competency Center?,"Alex Zhavoronkov, PhD",https://www.forbes.com/sites/cindygordon/2022/05/29/how-scotiabank-has-set-up-a-leading-analytics-and-ai-competency-center/,2022-05-29
Semiconductor Stocks: Q2 2022 Overview,Adi Gaskell,https://www.forbes.com/sites/bethkindig/2022/05/28/semiconductor-stocks-q2-2022-overview/,2022-05-28
Scotiabank Is Leading The Way With Advanced Analytics And AI,Heather Wishart-Smith,https://www.forbes.com/sites/cindygordon/2022/05/28/scotiabank-is-leading-the-way-with-advanced-analytics/,2022-05-28
Now Available For Your City: Auto Detect Parking Violations And Directly Initiate Boot And Tow Management,Aparna Dhinakaran,https://www.forbes.com/sites/naveenjoshi/2022/05/28/now-available-for-your-city-auto-detect-parking-violations-and-directly-initiate-boot-and-tow-management/,2022-05-28
YouTube Is The Top Preferred Platform For Podcasts,Calum Chace,https://www.forbes.com/sites/johanmoreno/2022/05/27/youtube-is-the-top-preferred-platform-for-podcasts/,2022-05-27
SF Fire Dept. Says Cruise Robotaxi Did Not Yield Properly And Delayed Fire Truck,Naveen Joshi,https://www.forbes.com/sites/bradtempleton/2022/05/27/sf-fire-dept-says-cruise-robotaxi-did-not-yield-properly-and-delayed-fire-truck/,2022-05-27
Digital Twin Wind Farms: Siemens And NVIDIA Are Modeling Reality With AI In The Metaverse,"Alex Zhavoronkov, PhD",https://www.forbes.com/sites/johnkoetsier/2022/05/27/digital-twin-wind-farms-siemens-and-nvidia-are-modeling-reality-with-ai-in-the-metaverse/,2022-05-27
Hacking The Interview Process: Why Interviewers Urgently Need Guidance,Lance Eliot,https://www.forbes.com/sites/sanjoejose/2022/05/27/hacking-the-interview-process-why-interviewers-urgently-need-guidance/,2022-05-27
This Startup Raised $10 Million To Make The Lidar Version Of The iPhone Camera,Chuck Brooks,https://www.forbes.com/sites/kenrickcai/2022/05/26/red-leader-series-a-10-million-lidar-version-of-iphone-camera/,2022-05-26
Parfait’s A.I. Wigs Take Aim At $11 Billion Market By Igniting Cultural Capital,Steven Leibson,https://www.forbes.com/sites/korihale/2022/05/26/parfaits-ai-wigs-take-aim-at-11-billion-market-by-igniting-cultural-capital/,2022-05-26
"AI Ethics And The Quagmire Of Whether You Have A Legal Right To Know Of AI Inferences About You, Including Those Via AI-Based Self-Driving Cars",Brad Templeton,https://www.forbes.com/sites/lanceeliot/2022/05/25/ai-ethics-and-the-quagmire-of-whether-you-have-a-legal-right-to-know-of-ai-inferences-about-you-including-those-via-ai-based-self-driving-cars/,2022-05-25
How Smart Parking And Meter Enforcement Maximizes City Collections,Adi Gaskell,https://www.forbes.com/sites/naveenjoshi/2022/05/25/how-smart-parking-and-meter-enforcement-maximizes-city-collections/,2022-05-25
Hey C-Suite: AI Won’t Save You!,Naveen Joshi,https://www.forbes.com/sites/hessiejones/2022/05/25/hey-c-suite-ai-wont-save-you/,2022-05-25
"Wakuda, Using Data To Navigate The eCommerce Lifecycle",Lance Eliot,https://www.forbes.com/sites/mikebugembe/2022/05/25/wakuda-using-data-to-navigate-the-ecommerce-lifecycle/,2022-05-25
YouTube TV Diversifies Lineup By Adding Spanish Language Channels,Cindy Gordon,https://www.forbes.com/sites/johanmoreno/2022/05/24/youtube-tv-diversifies-lineup-by-adding-spanish-language-channels/,2022-05-24
Microsoft 2022 Imagine Cup Winner V Bionic Global Top Tech For Good,Nisha Talagala,https://www.forbes.com/sites/stephenibaraki/2022/05/24/microsoft-2022-imagine-cup-winner-v-bionic-global-top-tech-for-good/,2022-05-24
GlobalFoundries Finally Hits Its Stride On The Road Not Taken,Johan Moreno,https://www.forbes.com/sites/tiriasresearch/2022/05/24/globalfoundries-finally-hits-its-stride-on-the-road-not-taken/,2022-05-24
How VR Will Change The Future Of Work With Holoportation,Mark Minevich,https://www.forbes.com/sites/naveenjoshi/2022/05/24/how-vr-will-change-the-future-of-work-with-holoportation/,2022-05-24
Imec Details Roadmaps For Advanced Logic And Memory,Naveen Joshi,https://www.forbes.com/sites/tomcoughlin/2022/05/24/imec-details-roadmaps-for-advanced-logic-and-memory/,2022-05-24
The Calm Instead Of The Storm: Innovative Strategies For Strong-Willed Children,Chuck Brooks,https://www.forbes.com/sites/heatherwishartsmith/2022/05/23/the-calm-instead-of-the-storm-innovative-strategies-for-strong-willed-children/,2022-05-23
‘Elon Musk’s Crash Course’ Takes A Cursory Look At Engineering And Regulatory Failure,Cindy Gordon,https://www.forbes.com/sites/samabuelsamid/2022/05/23/elon-musks-crash-coursetakes-a-cursory-look-at-engineering-and-regulatory-failure/,2022-05-23
"AI Ethics Unnervingly Asking Whether AI Biases Are Insidiously Hiding Societal Power Dynamics, Including For AI Self-Driving Cars",Ganes Kesari,https://www.forbes.com/sites/lanceeliot/2022/05/22/ai-ethics-unnervingly-asking-whether-ai-biases-are-insidiously-hiding-societal-power-dynamics-including-for-ai-self-driving-cars/,2022-05-22
Losing Subscribers? Get To The Root Of Your Churn Rate Woes With Big Data In Marketing Analytics,Johan Moreno,https://www.forbes.com/sites/naveenjoshi/2022/05/21/losing-subscribers-get-to-the-root-of-your-churn-rate-woes-with-big-data-in-marketing-analytics/,2022-05-21
Why Actor And Filmmaker Edward Norton Wants To Be TV’s Data Oracle,Arun Shastri,https://www.forbes.com/sites/martyswant/2022/05/20/why-actor-and-filmmaker-edward-norton-wants-to-be-tvs-data-oracle/,2022-05-20
10 Skills Robots Can’t Replace In The Workplace (Yet),Gil Press,https://www.forbes.com/sites/bernardmarr/2022/05/20/10-skills-robots-cant-replace-in-the-workplace-yet/,2022-05-20
Meditations On The Switch,Cindy Gordon,https://www.forbes.com/sites/amirhusain/2022/05/19/meditations-on-the-switch/,2022-05-19
Can We Fix Ovarian Aging? Here Is One Startup Up For The Task!,Bernard Marr,https://www.forbes.com/sites/alexzhavoronkov/2022/05/19/can-we-fix-ovarian-aging-here-is-one-startup-up-for-the-task/,2022-05-19
"AI Ethics Forewarns Don't Be Caught In Machine Learning Myopia By Overlooking Neuro-Symbolic AI, Including For Autonomous Self-Driving Cars",Cindy Gordon,https://www.forbes.com/sites/lanceeliot/2022/05/19/ai-ethics-forewarns-dont-be-caught-in-machine-learning-myopia-by-overlooking-neuro-symbolic-ai-including-for-autonomous-self-driving-cars/,2022-05-19
Waymo Prepares To Bring Robotaxi Service To Phoenix Airport And More,Gil Press,https://www.forbes.com/sites/bradtempleton/2022/05/19/waymo-prepares-to-bring-robotaxi-service-to-phoenix-airport-and-more/,2022-05-19
Pat Gelsinger’s Plan To Fix Intel,Cindy Gordon,https://www.forbes.com/sites/tiriasresearch/2022/05/18/pat-gelsingers-plan-to-fix-intel/,2022-05-18
Ways In Which Big Data And AI Automate Recruitment Bias Audits,Beth Kindig,https://www.forbes.com/sites/naveenjoshi/2022/05/18/ways-in-which-big-data-and-ai-automate-recruitment-bias-audits/,2022-05-18
Argo AI Begins Driverless Testing In Austin And Miami,Cindy Gordon,https://www.forbes.com/sites/samabuelsamid/2022/05/17/argo-ai-begins-driverless-testing-in-austin-and-miami/,2022-05-17
"Shohei Ohtani Is The Most Searched Baseball Pitcher In Google History, As It Recognizes Influential AAPI Talent",Naveen Joshi,https://www.forbes.com/sites/johanmoreno/2022/05/16/shohei-ohtani-is-the-most-searched-baseball-pitcher-in-google-history-as-it-recognizes-influential-aapi-talent/,2022-05-16
"AI Ethics Tempted But Hesitant To Use AI Adversarial Attacks Against The Evils Of Machine Learning, Including For Self-Driving Cars",Johan Moreno,https://www.forbes.com/sites/lanceeliot/2022/05/16/ai-ethics-tempted-but-hesitant-to-use-ai-adversarial-attacks-against-the-evils-of-machine-learning-including-for-self-driving-cars/,2022-05-16
Motional Begins Automated Deliveries With Uber Eats In California,Brad Templeton,https://www.forbes.com/sites/samabuelsamid/2022/05/16/motional-begins-automated-deliveries-with-uber-eats-in-california/,2022-05-16
The Three Stages Of eCommerce Growth,John Koetsier,https://www.forbes.com/sites/mikebugembe/2022/05/16/the-three-stages-of-ecommerce-growth/,2022-05-16
Dental AI Startup Wins Second FDA Clearance To Detect Top Oral Diseases,Sanjoe Jose,https://www.forbes.com/sites/alexandralevine/2022/05/16/dental-ai-startup-wins-second-fda-clearance-to-detect-top-oral-diseases/,2022-05-16
Employers Warned That Careless Use Of AI Candidate Evaluation Software Breaches ADA,Kenrick Cai,https://www.forbes.com/sites/gusalexiou/2022/05/16/employers-warned-that-careless-use-of-ai-candidate-evaluation-software-breaches-ada/,2022-05-16
Terasaki Institute Top Biomedical Innovations Transforming The World In 2022,Kori Hale,https://www.forbes.com/sites/stephenibaraki/2022/05/13/terasaki-institute-top-biomedical-innovations-transforming-the-world-in-2022/,2022-05-13
"Auditing Of AI Is Tricky, Especially When It Comes To Assessing AI Ethics Compliance, And Vexing Too For Auditing Those Autonomous Self-Driving Cars",Lance Eliot,https://www.forbes.com/sites/lanceeliot/2022/05/12/auditing-of-ai-is-tricky-especially-when-it-comes-to-assessing-ai-ethics-compliance-and-vexing-too-for-auditing-those-autonomous-self-driving-cars/,2022-05-12
Mental Health Startup Uses Voice ‘Biomarkers’ To Detect Signs Of Depression And Anxiety,Naveen Joshi,https://www.forbes.com/sites/alexandralevine/2022/05/12/mental-health-startup-uses-voice-biomarkers-to-detect-depression-and-anxiety/,2022-05-12
"Rise Of The Machine Learning Engineer: Elizabeth Hutton, Cisco",Hessie Jones,https://www.forbes.com/sites/aparnadhinakaran/2022/05/11/rise-of-the-machine-learning-engineer-elizabeth-hutton-cisco/,2022-05-11
"Waymo, Cruise, Chinese Firms Expand Robotaxi Service Areas; It’s On",Mike Bugembe,https://www.forbes.com/sites/bradtempleton/2022/05/11/waymo-cruise-chinese-firms-expand-robotaxi-service-areas-its-on/,2022-05-11
How Next Generation Mobility Will Drive Economic Opportunities,Johan Moreno,https://www.forbes.com/sites/danielnewman/2022/05/10/how-next-generation-mobility-will-drive-economic-opportunities/,2022-05-10
Intel Habana Launches 2nd Gen AI Chips,Stephen Ibaraki,https://www.forbes.com/sites/karlfreund/2022/05/10/intel-habana-launches-2nd-gen-ai-chips/,2022-05-10
Exploring The Galaxy Of Fintech Services Within The Metaverse,Steven Leibson,https://www.forbes.com/sites/naveenjoshi/2022/05/10/exploring-the-galaxy-of-fintech-services-within-the-metaverse/,2022-05-10
Gartner’s Decision Intelligence Trend Is Taking Off. What Took So Long?,Naveen Joshi,https://www.forbes.com/sites/eriklarson/2022/05/10/gartners-decision-intelligence-trend-is-taking-off-what-took-so-long/,2022-05-10
IBM Expands Access To Quantum Computing,Tom Coughlin,https://www.forbes.com/sites/tiriasresearch/2022/05/09/ibm-expands-access-to-quantum-computing/,2022-05-09
Volkswagen Selects Qualcomm For Future ADAS And Autonomous Vehicles,Heather Wishart-Smith,https://www.forbes.com/sites/tiriasresearch/2022/05/09/volkswagen-selects-qualcomm-for-future-adas-and-autonomous-vehicles/,2022-05-09
"AI Ethics And The Law Are Dabbling With AI Disgorgement Or All-Out Destruction Of AI As A Remedy For AI Wrongdoing, Possibly Even For Misbehaving Self-Driving Cars",Sam Abuelsamid,https://www.forbes.com/sites/lanceeliot/2022/05/09/ai-ethics-and-the-law-are-dabbling-with-ai-disgorgement-or-all-out-destruction-of-ai-as-a-remedy-for-ai-wrongdoing-possibly-even-for-misbehaving-self-driving-cars/,2022-05-09
AI 50 2022: North America’s Top AI Companies Shaping The Future,Lance Eliot,https://www.forbes.com/sites/helenpopkin/2022/05/06/ai-50-2022-north-americas-top-ai-companies-shaping-the-future/,2022-05-09
AI 50 Methodology: How We Selected Our Honorees,Naveen Joshi,https://www.forbes.com/sites/alanohnsman/2022/05/06/ai-50-methodology-how-we-selected-our-honorees/,2022-05-09
"With A $120 Million War Chest, Brightseed Is Unlocking The Fat-Fighting Power Of Hemp",Marty Swant,https://www.forbes.com/sites/willyakowicz/2022/05/09/with-a-115-million-war-chest-brightseed-is-unlocking-the-fat-fighting-power-of-hemp/,2022-05-09
Explaining The Art Behind The Forbes AI 50 Design,Bernard Marr,https://www.forbes.com/sites/forbesdigitalcovers/2022/05/09/explaining-the-art-behind-the-forbes-ai-50-design/,2022-05-09
The $2 Billion Emoji: Hugging Face Wants To Be Launchpad For A Machine Learning Revolution,Amir Husain,https://www.forbes.com/sites/kenrickcai/2022/05/09/the-2-billion-emoji-hugging-face-wants-to-be-launchpad-for-a-machine-learning-revolution/,2022-05-09
Mashgin Hits $1.5 Billion Valuation With AI-Powered Self-Checkout System,"Alex Zhavoronkov, PhD",https://www.forbes.com/sites/rashishrivastava/2022/05/09/mashgin-hits-15-billion-valuation-with-ai-powered-self-checkout-system/,2022-05-09
AI Upstart Waabi Adding Self-Driving Veterans In Race To Commercialize Robot Trucks,Lance Eliot,https://www.forbes.com/sites/alanohnsman/2022/05/09/ai-upstart-waabi-adding-self-driving-veterans-in-race-to-commercialize-robot-trucks/,2022-05-09
Inside America’s Most Promising Artificial Intelligence Companies In 2022,Brad Templeton,https://www.forbes.com/video/6305724035112/,2022-05-09
AI50: What Is Augmented Intelligence?,Steven Leibson,https://www.forbes.com/video/6305798478112/,2022-05-09
Research Links Investment In Automation To Rising Mortality Rates,Naveen Joshi,https://www.forbes.com/sites/adigaskell/2022/05/06/research-links-investment-in-automation-to-rising-mortality-rates/,2022-05-06
Grow Or Die The New Reality of eCommerce,Sam Abuelsamid,https://www.forbes.com/sites/mikebugembe/2022/05/06/grow-or-die-the-new-reality-of-ecommerce/,2022-05-06
The Benefits And Dangers Of Using AI In Recruitment,Johan Moreno,https://www.forbes.com/sites/bernardmarr/2022/05/06/the-benefits-and-dangers-of-using-ai-in-recruitment/,2022-05-06
"AI Ethics Is Especially Vexed By That AI Confinement Problem, Including The Knotty Particulars For Confining Autonomous Self-Driving Cars",Lance Eliot,https://www.forbes.com/sites/lanceeliot/2022/05/05/ai-ethics-is-especially-vexed-by-that-ai-confinement-problem-including-the-knotty-particulars-for-confining-autonomous-self-driving-cars/,2022-05-05
AI For Progress: 3 Ways 'Intelligent Machines' Will Help People Thrive,Sam Abuelsamid,https://www.forbes.com/video/6302224590001/,2022-05-05
Experiencing NVIDIA Jetson AGX Orin: The Fascinating Future Of AI-Empowered Robotics,Mike Bugembe,https://www.forbes.com/sites/davealtavilla/2022/05/04/experiencing-nvidia-jetson-agx-orin-the-fascinating-future-of-ai-empowered-robotics/,2022-05-04
Toyota Puts Invisible AI Eyes In North American Factories,Alexandra S. Levine,https://www.forbes.com/sites/edgarsten/2022/05/04/toyota-puts-invisible-ai-eyes-in-north-american-factories/,2022-05-04
Building The Future Of AI-Powered Retail Starts With Trust,Gus Alexiou,https://www.forbes.com/sites/aparnadhinakaran/2022/05/03/building-the-future-of-ai-powered-retail-starts-with-trust/,2022-05-03
AI Visionary And Innovation Leader Sumaya Al Hajeri Of The UAE AI Office May Be Exactly What This World Needs,Stephen Ibaraki,https://www.forbes.com/sites/markminevich/2022/05/03/ai-visionary-and-innovation-leader-sumaya-al-hajeri-of-the-uae-ai-office-may-be-exactly-what-this-world-needs/,2022-05-03
What You Need To Know Before You Start Working With Artificial Intelligence,Lance Eliot,https://www.forbes.com/sites/bernardmarr/2022/05/03/what-you-need-to-know-before-you-start-working-with-artificial-intelligence/,2022-05-03
"AI Ethics Battling Stubborn Myth That AI Is Infallible, Including That Autonomous Self-Driving Cars Are Going To Be Unfailing And Error-Free",Alexandra S. Levine,https://www.forbes.com/sites/lanceeliot/2022/05/02/ai-ethics-battling-stubborn-myth-that-ai-is-infallible-including-that-autonomous-self-driving-cars-are-going-to-be-unfailing-and-error-free/,2022-05-02
The Roadblocks Standing In The Way Of The Circular Economy Dream,Aparna Dhinakaran,https://www.forbes.com/sites/naveenjoshi/2022/05/02/the-roadblocks-standing-in-the-way-of-the-circular-economy-dream/,2022-05-02
AI Visionary And Responsible AI Leader Linda Leopold Of H&M Group,Brad Templeton,https://www.forbes.com/sites/markminevich/2022/05/02/ai-visionary-and-responsible-ai-leader-linda-leopold-of-hm-group/,2022-05-02
Accelerating Growth Using AI: A Focus On Relationship Intelligence- Blog 4/5 Series: Accelerating Happiness Economics,Daniel Newman,https://www.forbes.com/sites/cindygordon/2022/05/01/accelerating-growth-using-ai-a-focus-on-relationship-intelligenceblog-45-series-accelerating-happiness-economics/,2022-05-01
